video_id,channel_id,publish_at,duration,views,likes,dislikes,comments,topic
59OKgN5-csg,UClK8w-hLJlhR6fL5_xQg_VA,2023-07-11T02:00:02Z,PT24M20S,41817,0,0,0,"['Hobby', 'Lifestyle_(sociology)']"
AysgwQdKI3Y,UClK8w-hLJlhR6fL5_xQg_VA,2023-07-07T02:00:03Z,PT15M11S,331157,0,0,0,['Lifestyle_(sociology)']
c3SdWs8EMgY,UClK8w-hLJlhR6fL5_xQg_VA,2023-07-04T02:00:21Z,PT1H2M37S,583420,0,0,0,"['Hobby', 'Lifestyle_(sociology)']"
yBjQQLE88A4,UClK8w-hLJlhR6fL5_xQg_VA,2023-06-30T02:00:17Z,PT25M37S,477002,0,0,0,"['Hobby', 'Lifestyle_(sociology)']"
XCK0KFsGf7k,UClK8w-hLJlhR6fL5_xQg_VA,2023-06-27T02:00:10Z,PT8M48S,659488,0,0,0,"['Hobby', 'Lifestyle_(sociology)']"
Q4KHwkDbInM,UClK8w-hLJlhR6fL5_xQg_VA,2023-06-23T02:00:07Z,PT21M12S,524042,0,0,0,"['Hobby', 'Lifestyle_(sociology)']"
LVrsrfgCDx0,UClK8w-hLJlhR6fL5_xQg_VA,2023-06-20T02:00:07Z,PT8M37S,532311,0,0,0,"['Hobby', 'Lifestyle_(sociology)']"
X92v3UWFyRs,UClK8w-hLJlhR6fL5_xQg_VA,2023-06-16T02:00:19Z,PT21M30S,541368,0,0,0,"['Hobby', 'Lifestyle_(sociology)']"
y3wFa761cM8,UClK8w-hLJlhR6fL5_xQg_VA,2023-06-15T12:00:47Z,PT17S,272763,0,0,0,['Lifestyle_(sociology)']
jHW_7sFkENY,UClK8w-hLJlhR6fL5_xQg_VA,2023-06-12T20:00:12Z,PT10M13S,371416,0,0,0,"['Hobby', 'Lifestyle_(sociology)']"
6XbP3ae9cJY,UC5ezaYrzZpyItPSRG27MLpg,2023-07-08T09:00:08Z,PT3M42S,4723,64,0,0,"['Entertainment', 'Film']"
02joudWsPZk,UC5ezaYrzZpyItPSRG27MLpg,2023-07-07T12:00:10Z,PT25M35S,1447547,10553,0,0,"['Entertainment', 'Film', 'Television_program']"
85UmnkEzVSk,UC5ezaYrzZpyItPSRG27MLpg,2023-07-07T11:00:07Z,PT46S,66521,2505,0,0,['Entertainment']
IeU2yKJ3zxU,UC5ezaYrzZpyItPSRG27MLpg,2023-07-06T09:00:19Z,PT4M,4421,33,0,0,"['Entertainment', 'Film']"
UYb6V_XKFWg,UC5ezaYrzZpyItPSRG27MLpg,2023-07-04T12:00:32Z,PT25M25S,2125350,14259,0,0,"['Entertainment', 'Film', 'Television_program']"
2PK4IZCDWEM,UC5ezaYrzZpyItPSRG27MLpg,2023-07-04T11:00:01Z,PT55S,105730,2481,0,0,['Entertainment']
OemBwPvfw1Q,UC5ezaYrzZpyItPSRG27MLpg,2023-07-04T09:00:13Z,PT3M39S,6079,34,0,6,"['Entertainment', 'Film']"
Kgk3G4zgTFM,UC5ezaYrzZpyItPSRG27MLpg,2023-07-01T09:00:24Z,PT5M54S,10805,66,0,0,"['Entertainment', 'Film']"
US-BzYBVttA,UC5ezaYrzZpyItPSRG27MLpg,2023-06-30T12:00:31Z,PT25M35S,4322089,28232,0,0,"['Entertainment', 'Film', 'Television_program']"
9FbDYXhTyPE,UC5ezaYrzZpyItPSRG27MLpg,2023-06-30T11:00:12Z,PT47S,191477,6336,0,0,['Video_game_culture']
LkXlvbJiSNA,UC0jDoh3tVXCaqJ6oTve8ebA,2023-07-10T14:00:11Z,PT39S,7093,235,0,1,"['Entertainment', 'Film']"
Nb9CwXpYPt8,UC0jDoh3tVXCaqJ6oTve8ebA,2023-07-10T04:00:09Z,PT28S,23919,597,0,5,"['Entertainment', 'Film']"
ZnIoFIsbnq8,UC0jDoh3tVXCaqJ6oTve8ebA,2023-07-09T14:00:18Z,PT35S,30325,763,0,2,"['Entertainment', 'Film']"
DcNDCkAVdyI,UC0jDoh3tVXCaqJ6oTve8ebA,2023-07-09T04:00:11Z,PT48S,12687,394,0,2,"['Entertainment', 'Film']"
0N6DRklGhZw,UC0jDoh3tVXCaqJ6oTve8ebA,2023-07-08T14:00:02Z,PT21S,14180,393,0,1,"['Entertainment', 'Film']"
n5MJDZkX3Rs,UC0jDoh3tVXCaqJ6oTve8ebA,2023-07-08T13:25:34Z,PT42M12S,1498436,25784,0,647,"['Entertainment', 'Film', 'Television_program']"
Punm_IBDtPc,UC0jDoh3tVXCaqJ6oTve8ebA,2023-07-08T04:00:15Z,PT26S,19672,604,0,11,['Entertainment']
d3gd-8cI7uQ,UC0jDoh3tVXCaqJ6oTve8ebA,2023-07-07T14:00:37Z,PT35S,27490,691,0,5,"['Entertainment', 'Film']"
yx9qB2Fxo6c,UC0jDoh3tVXCaqJ6oTve8ebA,2023-07-07T04:00:26Z,PT36S,15886,472,0,7,['Entertainment']
2HJs2q0rbBo,UC0jDoh3tVXCaqJ6oTve8ebA,2023-07-06T14:00:01Z,PT45S,14586,438,0,3,"['Entertainment', 'Film']"
v8sevMO-Te0,UCd0neB_LB1xpwIYDetX2qTg,2023-07-10T12:07:00Z,PT32S,13949,647,0,10,['Video_game_culture']
H379DapYCB4,UCd0neB_LB1xpwIYDetX2qTg,2023-07-09T12:07:00Z,PT47S,40466,1918,0,15,['Video_game_culture']
9cG_69rPZq0,UCd0neB_LB1xpwIYDetX2qTg,2023-07-08T12:07:10Z,PT24M12S,98929,4000,0,139,['Action-adventure_game']
BNCjFj0SKk4,UCd0neB_LB1xpwIYDetX2qTg,2023-07-07T12:07:00Z,PT46S,37540,1679,0,19,['Video_game_culture']
c-X3HC8rjko,UCd0neB_LB1xpwIYDetX2qTg,2023-07-06T12:07:07Z,PT17M8S,220119,6073,0,84,['Lifestyle_(sociology)']
x0Pr1lKSDb0,UCd0neB_LB1xpwIYDetX2qTg,2023-07-04T12:07:34Z,PT35S,36596,1448,0,22,"['Entertainment', 'Film']"
QqIk3OTP2W8,UCd0neB_LB1xpwIYDetX2qTg,2023-07-01T12:18:26Z,PT15M4S,207347,6338,0,274,['Video_game_culture']
1nSAQG2dgV8,UCd0neB_LB1xpwIYDetX2qTg,2023-06-29T12:08:13Z,PT37S,41050,1474,0,17,"['Action_game', 'Video_game_culture']"
y2IJYYqYLcw,UCd0neB_LB1xpwIYDetX2qTg,2023-06-28T12:08:41Z,PT31S,32701,1191,0,8,"['Action_game', 'Video_game_culture']"
gclQ3Jdcrhg,UCd0neB_LB1xpwIYDetX2qTg,2023-06-27T12:07:12Z,PT17M56S,215269,6927,0,128,"['Food', 'Lifestyle_(sociology)']"
eN_OGSfAIsA,UCkna2OcuN1E6u5I8GVtdkOw,2023-07-10T14:00:32Z,PT14M26S,88361,1955,0,96,"['Hip_hop_music', 'Music']"
MN7x6mAxUYM,UCkna2OcuN1E6u5I8GVtdkOw,2023-07-10T13:00:19Z,PT12M28S,496973,9146,0,510,"['Association_football', 'Entertainment']"
m7uqRusmRm4,UCkna2OcuN1E6u5I8GVtdkOw,2023-07-10T04:00:31Z,PT12M48S,27798,564,0,45,"['Hip_hop_music', 'Music', 'Television_program']"
k8r34qM7xX0,UCkna2OcuN1E6u5I8GVtdkOw,2023-07-09T07:00:26Z,PT27S,71594,1782,0,23,"['Entertainment', 'Film', 'Television_program']"
7Iv4iBAxp1g,UCkna2OcuN1E6u5I8GVtdkOw,2023-07-09T06:00:03Z,PT18M7S,55754,1086,0,121,"['Hip_hop_music', 'Music', 'Pop_music', 'Television_program']"
Vr3KV2069tk,UCkna2OcuN1E6u5I8GVtdkOw,2023-07-09T05:09:22Z,PT14M21S,171383,2726,0,469,"['Music', 'Pop_music', 'Television_program']"
jz-Ifv0BhwI,UCkna2OcuN1E6u5I8GVtdkOw,2023-07-09T04:00:31Z,PT16M26S,37357,551,0,98,"['Music', 'Television_program']"
NfgV4cuxHuM,UCkna2OcuN1E6u5I8GVtdkOw,2023-07-08T16:00:20Z,PT13M30S,528594,8589,0,681,"['Music', 'Pop_music', 'Television_program']"
9gitpjz97ZY,UCkna2OcuN1E6u5I8GVtdkOw,2023-07-08T14:00:09Z,PT1H56M19S,5885653,74551,0,8842,"['Entertainment', 'Performing_arts', 'Television_program']"
bYGZyJvppHQ,UCkna2OcuN1E6u5I8GVtdkOw,2023-07-08T07:00:14Z,PT31S,117123,3009,0,25,['Music']
niPkap1ozUA,UClyA28-01x4z60eWQ2kiNbA,2023-05-04T17:00:29Z,PT4M18S,29935677,776869,0,111248,"['Music', 'Pop_music']"
hldJxJC4O50,UClyA28-01x4z60eWQ2kiNbA,2023-04-29T05:00:23Z,PT55S,508568,26800,0,472,['Lifestyle_(sociology)']
Zq8Cy8tQr8A,UClyA28-01x4z60eWQ2kiNbA,2023-04-27T13:31:30Z,PT24S,1061056,40833,0,857,"['Music', 'Pop_music']"
Hwqp66yZrlI,UClyA28-01x4z60eWQ2kiNbA,2023-03-03T13:00:20Z,PT1M1S,414181,20486,0,923,
CHsPvS0vcq0,UClyA28-01x4z60eWQ2kiNbA,2022-10-27T10:00:09Z,PT12S,419698,16274,0,145,['Lifestyle_(sociology)']
fiYXLJ2ojVU,UClyA28-01x4z60eWQ2kiNbA,2022-10-27T04:00:14Z,PT10S,691843,24380,0,201,['Lifestyle_(sociology)']
6J4BWSeRa5E,UClyA28-01x4z60eWQ2kiNbA,2022-10-25T10:00:05Z,PT10S,1915520,62856,0,384,['Lifestyle_(sociology)']
k7xRj_wf65c,UClyA28-01x4z60eWQ2kiNbA,2022-10-25T04:00:27Z,PT14S,669979,26583,0,199,['Lifestyle_(sociology)']
Eja5pB6C6tU,UClyA28-01x4z60eWQ2kiNbA,2022-10-24T13:00:08Z,PT11S,161532,8647,0,68,"['Lifestyle_(sociology)', 'Music_of_Asia']"
Qm8JOZIq63E,UClyA28-01x4z60eWQ2kiNbA,2022-10-24T09:00:12Z,PT11S,296517,13977,0,140,['Lifestyle_(sociology)']
7Ik82f3ncfQ,UCiZJtnTQunvoY0xgv-Ce_rg,2021-11-08T14:04:12Z,PT30S,1798005,45406,0,1190,"['Lifestyle_(sociology)', 'Vehicle']"
RcXjlnszSNI,UCiZJtnTQunvoY0xgv-Ce_rg,2021-09-22T03:41:42Z,PT1M,1703657,86204,0,1287,['Lifestyle_(sociology)']
Wu2RYbg5pK8,UCiZJtnTQunvoY0xgv-Ce_rg,2021-09-06T04:21:41Z,PT49S,1980216,121280,0,3002,['Lifestyle_(sociology)']
GmOzjaDEXHM,UCiZJtnTQunvoY0xgv-Ce_rg,2021-09-05T13:00:14Z,PT13M49S,3668598,195296,0,8345,['Lifestyle_(sociology)']
4FnZd5ZtQlI,UCiZJtnTQunvoY0xgv-Ce_rg,2021-08-25T11:00:14Z,PT12M28S,3025320,79560,0,2095,['Lifestyle_(sociology)']
0I9rYl3ETM0,UCiZJtnTQunvoY0xgv-Ce_rg,2021-08-16T11:00:14Z,PT12M54S,3805107,86940,0,2576,['Lifestyle_(sociology)']
hr2JMTXxEm4,UCiZJtnTQunvoY0xgv-Ce_rg,2021-08-15T11:30:14Z,PT11M13S,4309586,82488,0,1846,['Lifestyle_(sociology)']
u41ULvzSDD0,UCiZJtnTQunvoY0xgv-Ce_rg,2021-08-14T05:00:10Z,PT12M25S,2740810,104746,0,4294,['Lifestyle_(sociology)']
QCD0owuMhFw,UCiZJtnTQunvoY0xgv-Ce_rg,2021-08-09T04:49:35Z,PT8M14S,7857208,121333,0,4696,"['Hobby', 'Lifestyle_(sociology)']"
M9MLvPGKQAs,UCiZJtnTQunvoY0xgv-Ce_rg,2021-08-06T10:30:15Z,PT10M45S,3706126,79381,0,2989,['Lifestyle_(sociology)']
D1LHTzNpMTg,UCSJsjCiTl2lourZXnigVCoA,2023-07-11T00:45:00Z,PT31S,11899,401,0,6,['Lifestyle_(sociology)']
l5hXj3c2vq4,UCSJsjCiTl2lourZXnigVCoA,2023-07-10T08:00:30Z,PT40S,22177,532,0,9,"['Entertainment', 'Food']"
IRD1-QUZwXw,UCSJsjCiTl2lourZXnigVCoA,2023-07-10T03:30:05Z,PT10M40S,94934,1280,0,108,"['Food', 'Lifestyle_(sociology)']"
OLthZHDGohI,UCSJsjCiTl2lourZXnigVCoA,2023-07-09T12:00:29Z,PT44S,28720,638,0,12,['Entertainment']
RNDp81Pumgw,UCSJsjCiTl2lourZXnigVCoA,2023-07-08T11:00:16Z,PT55S,47643,1027,0,26,['Entertainment']
nGwLD-5WsxI,UCSJsjCiTl2lourZXnigVCoA,2023-07-08T02:00:29Z,PT10M23S,46986,654,0,78,['Lifestyle_(sociology)']
qGaaxGjTYYQ,UCSJsjCiTl2lourZXnigVCoA,2023-07-07T11:15:04Z,PT37S,42428,813,0,4,['Lifestyle_(sociology)']
qNEhDPT_cGA,UCSJsjCiTl2lourZXnigVCoA,2023-07-07T09:30:24Z,PT5M25S,17821,295,0,45,"['Entertainment', 'Film', 'Television_program']"
eNd7u3KjMxc,UCSJsjCiTl2lourZXnigVCoA,2023-07-06T10:30:11Z,PT10M23S,46079,678,0,50,"['Lifestyle_(sociology)', 'Tourism']"
6XJN11msqM0,UCSJsjCiTl2lourZXnigVCoA,2023-07-05T03:00:03Z,PT9M45S,71785,873,0,56,"['Lifestyle_(sociology)', 'Pet', 'Tourism']"
MzIHOFczsfg,UCUgXK2UjZ8G_EM438aYkGrw,2023-07-06T11:00:16Z,PT52S,4174,123,0,0,"['Music', 'Music_of_Asia', 'Pop_music']"
QY3sjysKkFw,UCUgXK2UjZ8G_EM438aYkGrw,2023-07-05T12:00:30Z,PT39S,4875,144,0,2,['Music']
efDxDT5lW8A,UCUgXK2UjZ8G_EM438aYkGrw,2023-07-04T13:00:36Z,PT58S,5626,129,0,0,"['Electronic_music', 'Music', 'Pop_music']"
47uRGP8w3C0,UCUgXK2UjZ8G_EM438aYkGrw,2023-07-03T12:00:03Z,PT34S,4283,122,0,1,"['Music', 'Pop_music']"
KOrrKVRbp0s,UCUgXK2UjZ8G_EM438aYkGrw,2023-07-02T13:00:11Z,PT57S,4318,128,0,1,"['Music', 'Pop_music']"
XkCmP9fleh0,UCUgXK2UjZ8G_EM438aYkGrw,2023-07-01T13:00:22Z,PT56S,4401,133,0,0,"['Music', 'Music_of_Asia', 'Pop_music']"
ateGugYeLIY,UCUgXK2UjZ8G_EM438aYkGrw,2023-06-30T13:00:04Z,PT41S,7012,169,0,3,"['Music', 'Music_of_Asia']"
YHDgLv3nscI,UCUgXK2UjZ8G_EM438aYkGrw,2023-06-28T13:00:35Z,PT22S,3746,74,0,1,['Music']
8q3g9DG11sE,UCUgXK2UjZ8G_EM438aYkGrw,2023-06-28T13:00:11Z,PT58S,3883,106,0,1,"['Music', 'Pop_music']"
mOKrhzh3b1Q,UCUgXK2UjZ8G_EM438aYkGrw,2023-06-26T12:00:08Z,PT5M28S,2805,40,0,1,"['Music', 'Pop_music']"
zIapFm5IyKc,UCyily0XbC0FotCQARGxRxLQ,2023-07-11T01:12:52Z,PT40S,17228,534,0,0,"['Association_football', 'Hobby', 'Lifestyle_(sociology)']"
O8aqVDZn9bY,UCyily0XbC0FotCQARGxRxLQ,2023-07-10T02:03:56Z,PT57S,45540,988,0,5,['Entertainment']
rspfdUVHKjY,UCyily0XbC0FotCQARGxRxLQ,2023-07-08T11:43:55Z,PT1M,50191,1050,0,5,"['Hobby', 'Lifestyle_(sociology)']"
vRUa6hACmOU,UCyily0XbC0FotCQARGxRxLQ,2023-07-08T07:31:25Z,PT1M,120815,2689,0,6,['Entertainment']
Kn8VRsu91lU,UCyily0XbC0FotCQARGxRxLQ,2023-07-07T10:08:56Z,PT38M39S,18048,261,0,0,['Lifestyle_(sociology)']
djI9oMXbrhU,UCyily0XbC0FotCQARGxRxLQ,2023-07-07T00:15:07Z,PT1M,147544,2718,0,14,"['Hobby', 'Lifestyle_(sociology)']"
b1_uHV-0JS8,UCyily0XbC0FotCQARGxRxLQ,2023-07-06T07:44:53Z,PT5M6S,11738,174,0,11,"['Hobby', 'Lifestyle_(sociology)']"
Jn8xyrW61hU,UCyily0XbC0FotCQARGxRxLQ,2023-07-05T09:00:11Z,PT4M5S,8905,160,0,12,"['Hobby', 'Lifestyle_(sociology)']"
fJmvOYbY-Nk,UCyily0XbC0FotCQARGxRxLQ,2023-07-04T09:40:02Z,PT4M19S,10158,159,0,10,"['Hobby', 'Lifestyle_(sociology)']"
JuJTDvzhSuU,UCyily0XbC0FotCQARGxRxLQ,2023-07-01T02:43:52Z,PT7M54S,20701,265,0,21,['Lifestyle_(sociology)']
1CIeqNmzXjw,UConnM5zwOP9vG_LPTYbRsAg,2023-07-06T10:00:03Z,PT24M11S,2471601,183505,0,2558,['Lifestyle_(sociology)']
_9uxiUbZxr8,UConnM5zwOP9vG_LPTYbRsAg,2023-07-02T02:00:11Z,PT42M51S,2848021,90081,0,1389,"['Lifestyle_(sociology)', 'Motorsport']"
Yxb7Jc_0Kqs,UConnM5zwOP9vG_LPTYbRsAg,2023-06-25T10:00:33Z,PT48M58S,3709404,98399,0,1795,"['Lifestyle_(sociology)', 'Vehicle']"
4rd4tZqUS-c,UConnM5zwOP9vG_LPTYbRsAg,2023-06-19T02:00:02Z,PT57M2S,4615505,217780,0,4467,['Lifestyle_(sociology)']
KsRI2c95TMs,UConnM5zwOP9vG_LPTYbRsAg,2023-06-16T10:00:09Z,PT1H17M23S,3542316,88821,0,2551,"['Lifestyle_(sociology)', 'Pet']"
q29kvYkOw3g,UConnM5zwOP9vG_LPTYbRsAg,2023-06-11T10:00:11Z,PT49M6S,3451945,86354,0,1836,['Lifestyle_(sociology)']
C1hKP_HZi5I,UConnM5zwOP9vG_LPTYbRsAg,2023-06-05T10:00:12Z,PT1H27M37S,4800404,136161,0,2167,"['Food', 'Lifestyle_(sociology)', 'Tourism']"
iTuQ2Rg_FS8,UConnM5zwOP9vG_LPTYbRsAg,2023-05-30T10:00:12Z,PT1H31M50S,3794224,74750,0,2136,"['Food', 'Lifestyle_(sociology)']"
maZeJRFdL40,UConnM5zwOP9vG_LPTYbRsAg,2023-05-22T10:00:10Z,PT1H1M46S,3448713,87681,0,2657,['Lifestyle_(sociology)']
89XdV3uqNxo,UConnM5zwOP9vG_LPTYbRsAg,2023-05-19T10:00:12Z,PT48M14S,3673322,123685,0,2196,['Lifestyle_(sociology)']
3wVuSpFIIkQ,UCuiyUjYZyG24sgzBG0P6WsQ,2023-07-11T03:06:06Z,PT36S,155636,3180,0,0,['Entertainment']
5g9F0dY2W0k,UCuiyUjYZyG24sgzBG0P6WsQ,2023-07-11T02:34:36Z,PT11M31S,20914,114,0,2,['Lifestyle_(sociology)']
mieG9da_fJw,UCuiyUjYZyG24sgzBG0P6WsQ,2023-07-10T14:13:59Z,PT59S,360129,6796,0,10,['Entertainment']
IHmGi3xrw_Q,UCuiyUjYZyG24sgzBG0P6WsQ,2023-07-10T12:18:42Z,PT38S,267560,4721,0,3,['Entertainment']
oJ7PF4GIABc,UCuiyUjYZyG24sgzBG0P6WsQ,2023-07-10T11:22:48Z,PT37S,1108463,17477,0,6,['Entertainment']
_2QTRBGyO90,UCuiyUjYZyG24sgzBG0P6WsQ,2023-07-10T10:54:28Z,PT11M29S,48586,200,0,3,['Lifestyle_(sociology)']
e5FDF68L1ik,UCuiyUjYZyG24sgzBG0P6WsQ,2023-07-10T09:55:35Z,PT56S,79900,2239,0,5,['Entertainment']
Qli1iMpudDA,UCuiyUjYZyG24sgzBG0P6WsQ,2023-07-10T01:57:27Z,PT11M41S,37341,133,0,0,['Lifestyle_(sociology)']
EGJjuNpC3PQ,UCuiyUjYZyG24sgzBG0P6WsQ,2023-07-10T01:56:25Z,PT32S,446811,8631,0,15,['Entertainment']
0MLu8P9zyac,UCuiyUjYZyG24sgzBG0P6WsQ,2023-07-09T03:06:05Z,PT20S,732039,11056,0,7,['Lifestyle_(sociology)']
54re9WICoYg,UCKl0tA90oEArasOGzp8I41g,2023-07-11T02:00:01Z,PT24M,507546,10375,0,1124,"['Food', 'Lifestyle_(sociology)']"
d3tn4lajQTk,UCKl0tA90oEArasOGzp8I41g,2023-07-06T10:00:36Z,PT37M,1537566,21352,0,2720,"['Hobby', 'Lifestyle_(sociology)', 'Pet']"
oVK3wJw0QjU,UCKl0tA90oEArasOGzp8I41g,2023-07-02T02:00:18Z,PT17M,2340465,43768,0,3765,['Lifestyle_(sociology)']
mqxM6hu2frU,UCKl0tA90oEArasOGzp8I41g,2023-06-28T09:11:47Z,PT31M,2289642,45049,0,2598,"['Food', 'Lifestyle_(sociology)']"
hefFprkqCOU,UCKl0tA90oEArasOGzp8I41g,2023-06-25T01:00:28Z,PT24M,1592427,18368,0,1942,['Lifestyle_(sociology)']
1xwTGqiGYig,UCKl0tA90oEArasOGzp8I41g,2023-06-21T02:37:32Z,PT59S,317241,7235,0,131,['Entertainment']
Oxk9X3Bgbqs,UCKl0tA90oEArasOGzp8I41g,2023-06-20T12:03:27Z,PT25M,1703063,20298,0,2809,"['Food', 'Lifestyle_(sociology)']"
WY9D-_f7Pwk,UCKl0tA90oEArasOGzp8I41g,2023-06-16T01:06:45Z,PT29M,3492109,30434,0,2343,"['Hobby', 'Lifestyle_(sociology)']"
7JRRoxf1XyQ,UCKl0tA90oEArasOGzp8I41g,2023-06-14T10:22:47Z,PT45S,1237153,23410,0,319,['Entertainment']
0jcQg-QaD_Q,UCKl0tA90oEArasOGzp8I41g,2023-06-12T09:00:02Z,PT18M,1698082,29095,0,1925,"['Hobby', 'Lifestyle_(sociology)']"
QfDzClH8r4Q,UCMMvwLa0iHtOhIGAb9O_DKA,2023-07-11T03:05:28Z,PT10M37S,8220,42,0,0,"['Entertainment', 'Film']"
NKyLSASUp_c,UCMMvwLa0iHtOhIGAb9O_DKA,2023-07-11T02:35:36Z,PT53S,112198,2620,0,0,"['Hobby', 'Lifestyle_(sociology)']"
qMkniuCvNrg,UCMMvwLa0iHtOhIGAb9O_DKA,2023-07-10T15:02:54Z,PT59S,212328,4571,0,5,['Entertainment']
pEWfOeIMQhY,UCMMvwLa0iHtOhIGAb9O_DKA,2023-07-10T13:30:06Z,PT37S,1290306,21894,0,7,['Entertainment']
qV3kpwd9Gcg,UCMMvwLa0iHtOhIGAb9O_DKA,2023-07-10T13:22:50Z,PT10M46S,9529,44,0,1,['Lifestyle_(sociology)']
CYlbjdfKBWw,UCMMvwLa0iHtOhIGAb9O_DKA,2023-07-10T12:19:08Z,PT56S,90062,2415,0,4,"['Entertainment', 'Film']"
7RRfCxqmnx4,UCMMvwLa0iHtOhIGAb9O_DKA,2023-07-10T10:54:00Z,PT10M3S,12406,43,0,0,['Lifestyle_(sociology)']
HUQ2EJTU3mA,UCMMvwLa0iHtOhIGAb9O_DKA,2023-07-10T09:55:25Z,PT36S,98362,2536,0,2,"['Entertainment', 'Humour']"
KS3lLUh4IQ8,UCMMvwLa0iHtOhIGAb9O_DKA,2023-07-10T02:53:47Z,PT10M16S,18077,68,0,1,['Lifestyle_(sociology)']
BqD-e1TmHVM,UCMMvwLa0iHtOhIGAb9O_DKA,2023-07-10T02:27:00Z,PT30S,1047229,16640,0,16,"['Entertainment', 'Pop_music']"
sxsNLmknP4c,UCFMEYTv6N64hIL9FlQ_hxBw,2023-07-10T14:15:04Z,PT1H25M6S,55690,564,0,71,"['Entertainment', 'Music_of_Asia', 'Performing_arts', 'Television_program']"
-MpeXAZWEpM,UCFMEYTv6N64hIL9FlQ_hxBw,2023-07-09T14:20:11Z,PT1H59M4S,2570526,29671,0,3918,"['Entertainment', 'Film', 'Television_program']"
LkcvfHwMA7k,UCFMEYTv6N64hIL9FlQ_hxBw,2023-07-09T13:40:09Z,PT1H36M29S,350166,3533,0,400,"['Entertainment', 'Film', 'Television_program']"
fAP_kLgGapM,UCFMEYTv6N64hIL9FlQ_hxBw,2023-07-08T14:30:09Z,PT54M31S,64308,639,0,63,"['Lifestyle_(sociology)', 'Television_program']"
1YXIwEkZ7n4,UCFMEYTv6N64hIL9FlQ_hxBw,2023-07-06T12:30:02Z,PT33M14S,23134,429,0,16,"['Entertainment', 'Television_program']"
VrBNDJRgmvA,UCFMEYTv6N64hIL9FlQ_hxBw,2023-07-05T12:30:14Z,PT23M35S,9547,393,0,9,"['Entertainment', 'Film', 'Television_program']"
PGYqPocC8LA,UCFMEYTv6N64hIL9FlQ_hxBw,2023-07-04T15:15:00Z,PT46M39S,57241,740,0,36,"['Entertainment', 'Television_program']"
PPNI5fAeq_o,UCFMEYTv6N64hIL9FlQ_hxBw,2023-07-04T02:00:08Z,PT1H19M8S,165858,1417,0,125,"['Entertainment', 'Music_of_Asia', 'Television_program']"
SvEi_Y2ZPG8,UCFMEYTv6N64hIL9FlQ_hxBw,2023-07-02T14:20:11Z,PT1H46M44S,4043739,33062,0,4242,"['Entertainment', 'Film', 'Television_program']"
k5iDm_7Bjpg,UCFMEYTv6N64hIL9FlQ_hxBw,2023-07-02T13:40:08Z,PT1H28M57S,635215,6382,0,530,"['Entertainment', 'Film', 'Television_program']"
EDMSOZKxrxk,UC4I8H3mVdF9_JfbzmB7kbCA,2023-07-09T00:58:44Z,PT12S,39431,921,0,2,
2aY0xTzK22I,UC4I8H3mVdF9_JfbzmB7kbCA,2023-07-08T07:51:15Z,PT10S,49795,979,0,6,
cIaD5FgkZaM,UC4I8H3mVdF9_JfbzmB7kbCA,2023-06-15T15:22:51Z,PT13S,303634,4983,0,11,['Lifestyle_(sociology)']
d2DVLGwEuEM,UC4I8H3mVdF9_JfbzmB7kbCA,2023-06-15T15:20:21Z,PT7S,201875,2818,0,10,
qhBCJZq_3Zg,UC4I8H3mVdF9_JfbzmB7kbCA,2023-06-15T15:19:40Z,PT12S,174454,3348,0,16,['Lifestyle_(sociology)']
oPHd9boLE58,UC4I8H3mVdF9_JfbzmB7kbCA,2023-06-15T15:14:38Z,PT12S,138312,2604,0,0,['Entertainment']
ZsdwCwNpy8o,UC4I8H3mVdF9_JfbzmB7kbCA,2023-06-13T10:08:48Z,PT8S,148603,2622,0,4,
yp9yvn2aZLQ,UC4I8H3mVdF9_JfbzmB7kbCA,2023-06-13T10:04:06Z,PT5S,230308,2874,0,10,
KwKQMCZM9Lg,UC4I8H3mVdF9_JfbzmB7kbCA,2023-06-13T10:02:55Z,PT16S,103707,1926,0,5,['Lifestyle_(sociology)']
87y7ddgwzrg,UC4I8H3mVdF9_JfbzmB7kbCA,2023-05-21T05:00:04Z,PT16S,163411,3328,0,5,"['Electronic_music', 'Music']"
sxopizKKby0,UCbIZSalhHyz3RNWj2wowzdQ,2023-07-09T13:00:42Z,PT35S,36461,1448,0,23,['Entertainment']
osqe7tDW1ns,UCbIZSalhHyz3RNWj2wowzdQ,2023-07-07T12:30:25Z,PT15S,103237,3952,0,21,"['Lifestyle_(sociology)', 'Pop_music']"
LKSEK-ycKHw,UCbIZSalhHyz3RNWj2wowzdQ,2023-07-04T12:30:09Z,PT9S,127870,6771,0,183,['Entertainment']
JVHwT5Aytq4,UCbIZSalhHyz3RNWj2wowzdQ,2023-06-30T12:45:18Z,PT4M29S,1089364,1252,0,63,['Lifestyle_(sociology)']
4B6SOf557e8,UCbIZSalhHyz3RNWj2wowzdQ,2023-06-25T12:30:20Z,PT47S,243171,8497,0,41,"['Electronic_music', 'Music', 'Music_of_Asia', 'Pop_music']"
_8Xh55rAVhA,UCbIZSalhHyz3RNWj2wowzdQ,2023-06-23T12:32:14Z,PT8M50S,1207524,3298,0,97,['Lifestyle_(sociology)']
Ey83WgKPqnY,UCbIZSalhHyz3RNWj2wowzdQ,2023-06-21T12:30:08Z,PT35S,254518,8467,0,67,['Lifestyle_(sociology)']
