video_id,channel_id,publish_at,duration,views,likes,dislikes,comments,topic
CLesj7xxMK0,UCcN8wye_cK6dudgebejcWXg,2023-07-10T11:00:15Z,PT7S,1234774,55882,0,167,['Entertainment']
f8zV7BBWQLg,UCcN8wye_cK6dudgebejcWXg,2023-07-10T04:00:30Z,PT48S,347289,32798,0,145,['Entertainment']
oRfSlttQkBo,UCcN8wye_cK6dudgebejcWXg,2023-07-09T11:00:36Z,PT13S,1391185,72923,0,246,['Lifestyle_(sociology)']
emHsQuZ5pTQ,UCcN8wye_cK6dudgebejcWXg,2023-07-09T06:00:23Z,PT16S,89402,5707,0,53,['Entertainment']
Ha9oWKYm6j8,UCcN8wye_cK6dudgebejcWXg,2023-07-09T04:00:08Z,PT11S,1907269,58353,0,112,['Lifestyle_(sociology)']
yX33pV6de2Q,UCCTYPB2dS_eo8dzc15GdOlQ,2023-07-13T05:00:34Z,PT14S,2054,39,0,0,['Video_game_culture']
jMiG-QWm2Cg,UCCTYPB2dS_eo8dzc15GdOlQ,2023-07-13T05:00:30Z,PT14S,789,31,0,0,['Video_game_culture']
gdVe8IpZ0s8,UCCTYPB2dS_eo8dzc15GdOlQ,2023-07-13T05:00:24Z,PT14S,640,24,0,0,['Video_game_culture']
FzzKRjM_kXI,UCCTYPB2dS_eo8dzc15GdOlQ,2023-07-13T05:00:06Z,PT14S,263,14,0,0,['Video_game_culture']
05_8riD5eho,UCCTYPB2dS_eo8dzc15GdOlQ,2023-07-13T05:00:00Z,PT14S,725,25,0,0,['Video_game_culture']
9G1Kuey7Nbc,UCCTYPB2dS_eo8dzc15GdOlQ,2023-07-12T04:17:21Z,PT7S,3681,82,0,0,['Video_game_culture']
YhmMKjPoXzY,UCCTYPB2dS_eo8dzc15GdOlQ,2023-07-12T04:17:21Z,PT8S,8590,135,0,0,['Video_game_culture']
ZMUOGrrrYvo,UCCTYPB2dS_eo8dzc15GdOlQ,2023-07-12T04:17:21Z,PT7S,3262,62,0,0,['Video_game_culture']
vx7EAQ8Bs6E,UCCTYPB2dS_eo8dzc15GdOlQ,2023-07-12T04:17:21Z,PT14S,1337,25,0,0,['Video_game_culture']
z72nTFAxMWA,UCCTYPB2dS_eo8dzc15GdOlQ,2023-07-12T04:17:21Z,PT7S,3178,56,0,0,['Video_game_culture']
QTjGccrTMPs,UCv3-J3bcjMQhteTr0YLM8Ag,2023-07-13T06:52:07Z,PT10S,4810,131,0,0,"['Lifestyle_(sociology)', 'Music_of_Asia']"
xHYFZuz9-Yo,UCv3-J3bcjMQhteTr0YLM8Ag,2023-07-13T01:03:59Z,PT13S,10360,213,0,0,"['Fashion', 'Lifestyle_(sociology)']"
M7il8BSzK5c,UCv3-J3bcjMQhteTr0YLM8Ag,2023-07-12T11:22:53Z,PT14S,25983,464,0,1,['Lifestyle_(sociology)']
MBHq6ChxN9k,UCv3-J3bcjMQhteTr0YLM8Ag,2023-07-12T11:09:10Z,PT9S,11849,249,0,0,['Lifestyle_(sociology)']
lFNiFDpWyfY,UCv3-J3bcjMQhteTr0YLM8Ag,2023-07-12T09:58:48Z,PT10S,15664,294,0,0,['Lifestyle_(sociology)']
1TrO-mEDtfU,UCv3-J3bcjMQhteTr0YLM8Ag,2023-07-12T06:47:20Z,PT13S,15444,316,0,0,['Lifestyle_(sociology)']
aTBZbTmUusM,UCv3-J3bcjMQhteTr0YLM8Ag,2023-07-12T02:58:03Z,PT9S,13703,265,0,0,"['Fashion', 'Lifestyle_(sociology)']"
obfOD7qXasc,UCv3-J3bcjMQhteTr0YLM8Ag,2023-07-11T12:40:38Z,PT11S,45082,612,0,0,['Lifestyle_(sociology)']
oYJdF-a4_Lg,UCv3-J3bcjMQhteTr0YLM8Ag,2023-07-11T11:32:55Z,PT13S,21964,414,0,1,['Lifestyle_(sociology)']
B6qi2_gn_YM,UCv3-J3bcjMQhteTr0YLM8Ag,2023-07-11T10:27:42Z,PT13S,16299,317,0,0,['Lifestyle_(sociology)']
FnKICjYyhIQ,UClBo8P_sCpV2KDilKaJ5AKQ,2023-07-13T03:26:24Z,PT8M36S,4187,25,0,0,"['Hobby', 'Lifestyle_(sociology)']"
Joiw3K5zmYE,UClBo8P_sCpV2KDilKaJ5AKQ,2023-07-12T12:32:01Z,PT59S,445242,8102,0,30,['Entertainment']
TodndM68WG8,UClBo8P_sCpV2KDilKaJ5AKQ,2023-07-12T05:15:02Z,PT7M56S,16749,40,0,1,"['Hobby', 'Lifestyle_(sociology)']"
faY5j0Srbos,UClBo8P_sCpV2KDilKaJ5AKQ,2023-07-11T12:19:28Z,PT59S,511484,9408,0,21,['Entertainment']
cZAaRQEydqs,UClBo8P_sCpV2KDilKaJ5AKQ,2023-07-11T10:20:18Z,PT10M1S,28760,60,0,0,"['Hobby', 'Lifestyle_(sociology)']"
E9bROole1sw,UClBo8P_sCpV2KDilKaJ5AKQ,2023-07-11T04:05:35Z,PT55S,412927,6228,0,20,['Lifestyle_(sociology)']
Abzd1NLUFlA,UClBo8P_sCpV2KDilKaJ5AKQ,2023-07-10T11:59:16Z,PT58S,1106923,23512,0,95,"['Food', 'Lifestyle_(sociology)']"
2E5EFEoAeYU,UClBo8P_sCpV2KDilKaJ5AKQ,2023-07-10T10:00:01Z,PT59S,547276,9866,0,30,['Lifestyle_(sociology)']
nc9PUHnT8EE,UClBo8P_sCpV2KDilKaJ5AKQ,2023-07-10T09:30:20Z,PT9M9S,20529,76,0,3,"['Hobby', 'Lifestyle_(sociology)']"
zqoP1SIdyZw,UClBo8P_sCpV2KDilKaJ5AKQ,2023-07-10T03:46:23Z,PT9M4S,17700,52,0,0,"['Hobby', 'Lifestyle_(sociology)']"
VZuT-EqA9eQ,UC-BAiHpaX4J1w1n5WKrQoEw,2023-07-13T08:28:18Z,PT13S,3789,88,0,0,"['Entertainment', 'Performing_arts']"
fQtdOwEqs0U,UC-BAiHpaX4J1w1n5WKrQoEw,2023-07-13T02:06:48Z,PT17S,8139,164,0,1,"['Entertainment', 'Humour']"
OQP_McCuSi4,UC-BAiHpaX4J1w1n5WKrQoEw,2023-07-12T12:11:46Z,PT19S,9863,186,0,0,"['Entertainment', 'Film']"
4v1D9gfuc7E,UC-BAiHpaX4J1w1n5WKrQoEw,2023-07-12T08:22:30Z,PT16S,107976,1297,0,0,['Lifestyle_(sociology)']
zpdMnk_oEZU,UC-BAiHpaX4J1w1n5WKrQoEw,2023-07-12T02:38:36Z,PT29S,31797,555,0,0,['Entertainment']
9cElXNO1DRw,UC-BAiHpaX4J1w1n5WKrQoEw,2023-07-11T11:17:22Z,PT25S,400631,5199,0,3,"['Entertainment', 'Music_of_Asia', 'Performing_arts']"
bKb_Au6kBU8,UC-BAiHpaX4J1w1n5WKrQoEw,2023-07-11T07:14:51Z,PT9S,13572,275,0,1,['Entertainment']
zE8yZI8dmNw,UC-BAiHpaX4J1w1n5WKrQoEw,2023-07-11T03:46:54Z,PT45S,12169,287,0,1,['Entertainment']
O_OSPqBU4Ng,UC-BAiHpaX4J1w1n5WKrQoEw,2023-07-10T09:29:23Z,PT21S,212551,2695,0,2,['Lifestyle_(sociology)']
xU2qNo5w2kI,UC-BAiHpaX4J1w1n5WKrQoEw,2023-07-10T06:30:02Z,PT16S,143009,2146,0,2,['Lifestyle_(sociology)']
fObgRDEkxLw,UC36S2xVKMCg6_hGR3j5s18A,2023-07-12T14:22:46Z,PT10S,26652,860,0,7,"['Entertainment', 'Film']"
kwAnS-WKd6k,UC36S2xVKMCg6_hGR3j5s18A,2023-07-12T14:00:22Z,PT37S,3034,107,0,20,"['Entertainment', 'Film']"
ZIkiNXqprsY,UC36S2xVKMCg6_hGR3j5s18A,2023-07-11T12:36:10Z,PT10S,34015,1092,0,20,"['Entertainment', 'Film']"
Zp9EBTdexbo,UC36S2xVKMCg6_hGR3j5s18A,2023-07-10T12:00:27Z,PT12S,167541,3140,0,37,"['Entertainment', 'Film']"
7CedJkTB5SQ,UC36S2xVKMCg6_hGR3j5s18A,2023-07-10T03:00:08Z,PT11S,101635,1913,0,13,"['Entertainment', 'Film']"
GwcmmEd7b5U,UC36S2xVKMCg6_hGR3j5s18A,2023-07-09T12:20:26Z,PT11S,299635,6426,0,33,"['Entertainment', 'Film']"
_gufRNZQMjk,UC36S2xVKMCg6_hGR3j5s18A,2023-07-08T12:15:44Z,PT10S,308892,8232,0,78,"['Entertainment', 'Film']"
IwYMBwBaz8Y,UC36S2xVKMCg6_hGR3j5s18A,2023-07-07T12:00:25Z,PT9S,66992,1654,0,22,"['Entertainment', 'Film']"
ofTdfvc39nU,UC36S2xVKMCg6_hGR3j5s18A,2023-07-06T12:00:42Z,PT11S,945148,15028,0,19,"['Entertainment', 'Film']"
lplP3pVgRlU,UC36S2xVKMCg6_hGR3j5s18A,2023-07-05T12:05:48Z,PT11S,148022,3087,0,12,"['Entertainment', 'Film']"
RW1xR_qD5j4,UCoYCfdHaIZn9umKrv5ArOUQ,2023-07-11T11:00:03Z,PT43S,411932,6852,0,60,['Lifestyle_(sociology)']
SqLncbROO_0,UCoYCfdHaIZn9umKrv5ArOUQ,2023-07-10T11:00:19Z,PT1M31S,3675,21,0,4,"['Food', 'Lifestyle_(sociology)']"
-nFpVkabd_Y,UCoYCfdHaIZn9umKrv5ArOUQ,2023-07-09T04:11:30Z,PT25M37S,35982,103,0,8,"['Humour', 'Lifestyle_(sociology)']"
xs6pmvKIFrw,UCoYCfdHaIZn9umKrv5ArOUQ,2023-07-08T11:35:39Z,PT37S,737481,10594,0,28,"['Food', 'Lifestyle_(sociology)']"
6PCTTy7NaHo,UCoYCfdHaIZn9umKrv5ArOUQ,2023-07-06T11:14:08Z,PT1M30S,9600,36,0,5,"['Food', 'Lifestyle_(sociology)']"
Fmye71hP75Y,UCoYCfdHaIZn9umKrv5ArOUQ,2023-07-05T11:23:11Z,PT1M57S,8365,29,0,3,['Lifestyle_(sociology)']
PnDIYyZV5Zo,UCoYCfdHaIZn9umKrv5ArOUQ,2023-07-04T11:05:41Z,PT39S,722528,10980,0,0,['Lifestyle_(sociology)']
dtJ40iZSzmw,UCoYCfdHaIZn9umKrv5ArOUQ,2023-07-04T02:04:08Z,PT24M4S,82220,224,0,6,['Lifestyle_(sociology)']
BWZHdl58VP4,UCoYCfdHaIZn9umKrv5ArOUQ,2023-07-03T12:19:09Z,PT32S,1644736,26188,0,89,['Lifestyle_(sociology)']
zQyNV-gf74Y,UCoYCfdHaIZn9umKrv5ArOUQ,2023-07-01T11:28:39Z,PT1M59S,9418,42,0,9,"['Lifestyle_(sociology)', 'Tourism']"
fVT2-htfxtA,UCk--sE2zHBBvNrxy0q6e0ag,2023-06-01T04:00:30Z,PT20S,144773,3535,0,173,"['Food', 'Lifestyle_(sociology)']"
MGZlCUZfkdU,UCk--sE2zHBBvNrxy0q6e0ag,2023-05-31T11:54:21Z,PT15S,71143,2110,0,48,"['Food', 'Lifestyle_(sociology)']"
S1noVchxNDc,UCk--sE2zHBBvNrxy0q6e0ag,2023-05-31T10:55:36Z,PT35S,93743,2614,0,54,"['Food', 'Lifestyle_(sociology)']"
yxiKDAZvYd4,UCk--sE2zHBBvNrxy0q6e0ag,2023-05-31T10:55:36Z,PT3M5S,20127,181,0,48,"['Food', 'Lifestyle_(sociology)']"
R7p2_YvNNrY,UCk--sE2zHBBvNrxy0q6e0ag,2023-05-31T10:54:34Z,PT19S,63027,1263,0,48,"['Food', 'Lifestyle_(sociology)']"
NGq2aC09aKw,UCk--sE2zHBBvNrxy0q6e0ag,2023-05-31T10:50:41Z,PT24S,78859,3048,0,5,['Lifestyle_(sociology)']
KWpLYYt_UGY,UCk--sE2zHBBvNrxy0q6e0ag,2023-05-31T10:49:32Z,PT4M28S,5999,60,0,6,"['Food', 'Lifestyle_(sociology)']"
Qm4RPAD1rFU,UCk--sE2zHBBvNrxy0q6e0ag,2023-05-31T10:48:59Z,PT30S,1496751,29565,0,475,"['Food', 'Lifestyle_(sociology)']"
vp-uBbr21WU,UCk--sE2zHBBvNrxy0q6e0ag,2023-05-31T03:15:03Z,PT10M2S,5863,106,0,8,"['Food', 'Lifestyle_(sociology)']"
6NdfCLeO4dY,UCk--sE2zHBBvNrxy0q6e0ag,2023-05-28T12:00:07Z,PT3M27S,4298,62,0,9,"['Food', 'Lifestyle_(sociology)']"
uvUF9wxRdA4,UCZE7PZ4TOBFs4iU-9lMczHw,2023-07-11T13:49:37Z,PT33S,377620,16823,0,65,['Entertainment']
eVTLnRi4e8g,UCZE7PZ4TOBFs4iU-9lMczHw,2023-07-11T10:42:45Z,PT27S,753627,38407,0,107,['Entertainment']
8raNnCWh37E,UCZE7PZ4TOBFs4iU-9lMczHw,2023-07-11T05:22:26Z,PT32S,217826,6888,0,34,"['Entertainment', 'Humour']"
gqe2TWag7gs,UCZE7PZ4TOBFs4iU-9lMczHw,2023-07-09T14:40:32Z,PT35S,1816410,35960,0,67,"['Entertainment', 'Humour']"
-bYmUHgziL4,UCZE7PZ4TOBFs4iU-9lMczHw,2023-07-08T13:14:22Z,PT31S,118709,3050,0,23,"['Entertainment', 'Humour']"
nvI4Lv9vbmw,UCZE7PZ4TOBFs4iU-9lMczHw,2023-07-08T12:11:14Z,PT33S,719763,15374,0,44,"['Entertainment', 'Humour']"
_6ydZajW4FA,UCZE7PZ4TOBFs4iU-9lMczHw,2023-07-07T14:19:19Z,PT35S,1604915,37369,0,62,['Entertainment']
u-43SbZt8N4,UCZE7PZ4TOBFs4iU-9lMczHw,2023-07-07T12:28:14Z,PT29S,552025,13574,0,28,['Entertainment']
VsHsn3E64-o,UCZE7PZ4TOBFs4iU-9lMczHw,2023-07-06T14:46:55Z,PT25S,416722,9565,0,37,['Entertainment']
sjyqLptfDRI,UCZE7PZ4TOBFs4iU-9lMczHw,2023-07-06T12:47:56Z,PT29S,1304200,30565,0,50,"['Entertainment', 'Humour']"
Uyjp4mYiUPo,UC2AgmQzXFeUcsEt0EgibMAA,2023-07-12T05:11:56Z,PT10S,182,8,0,0,['Entertainment']
SpPaSPM9AXw,UC2AgmQzXFeUcsEt0EgibMAA,2023-07-11T08:37:10Z,PT32S,284,9,0,0,"['Hobby', 'Lifestyle_(sociology)']"
recwPFtsBO8,UC2AgmQzXFeUcsEt0EgibMAA,2023-07-11T04:13:05Z,PT13S,975,13,0,0,['Lifestyle_(sociology)']
CtpYZ8KeISg,UC2AgmQzXFeUcsEt0EgibMAA,2023-07-10T11:14:57Z,PT25S,3251,49,0,0,"['Hobby', 'Lifestyle_(sociology)']"
-4lvg8JF7w8,UC2AgmQzXFeUcsEt0EgibMAA,2023-07-10T11:14:43Z,PT18S,1769,33,0,0,['Lifestyle_(sociology)']
dN4-fQoC-78,UC2AgmQzXFeUcsEt0EgibMAA,2023-07-10T04:28:52Z,PT9S,3792,66,0,3,['Entertainment']
gciXgE4-I10,UC2AgmQzXFeUcsEt0EgibMAA,2023-07-10T01:43:23Z,PT9S,2400,38,0,0,['Lifestyle_(sociology)']
hdfhnbwHWUs,UC2AgmQzXFeUcsEt0EgibMAA,2023-07-09T02:48:50Z,PT20S,2964,31,0,0,['Lifestyle_(sociology)']
yxCMToPWQu4,UC2AgmQzXFeUcsEt0EgibMAA,2023-07-09T02:48:41Z,PT38S,2755,63,0,0,"['Hobby', 'Lifestyle_(sociology)']"
HmL8zeuvVSU,UC2AgmQzXFeUcsEt0EgibMAA,2023-07-08T12:39:02Z,PT24S,1123,17,0,0,['Entertainment']
XspVx07jDUU,UC2T_P9jEYStw5aPPVqs8GxQ,2023-07-12T14:53:59Z,PT11S,642,19,0,1,['Entertainment']
hhQbezfX6wE,UC2T_P9jEYStw5aPPVqs8GxQ,2023-07-12T13:04:22Z,PT12S,6305,54,0,1,['Entertainment']
cW2sHQpW-CQ,UC2T_P9jEYStw5aPPVqs8GxQ,2023-07-12T12:46:48Z,PT13S,17955,180,0,2,['Entertainment']
-eEsyTNfvSE,UC2T_P9jEYStw5aPPVqs8GxQ,2023-07-11T13:20:25Z,PT13S,9224,64,0,1,['Entertainment']
Jfuqp5AriR8,UC2T_P9jEYStw5aPPVqs8GxQ,2023-07-11T12:44:18Z,PT11S,41280,297,0,1,['Entertainment']
Q-vyUiK9Ou8,UC2T_P9jEYStw5aPPVqs8GxQ,2023-07-10T23:14:42Z,PT12S,1184,29,0,1,['Entertainment']
FHU4ipx5sP8,UC2T_P9jEYStw5aPPVqs8GxQ,2023-07-10T13:18:00Z,PT11S,8883,67,0,2,['Entertainment']
CwRy1uvNmyI,UC2T_P9jEYStw5aPPVqs8GxQ,2023-07-10T13:14:08Z,PT11S,12343,91,0,0,['Entertainment']
4plTFw9y_MQ,UC2T_P9jEYStw5aPPVqs8GxQ,2023-07-10T11:47:04Z,PT12S,7956,63,0,0,['Entertainment']
xuDpNRDYR84,UC2T_P9jEYStw5aPPVqs8GxQ,2023-07-09T13:39:17Z,PT12S,42163,248,0,0,"['Entertainment', 'Film']"
s3vtTwDtBgI,UCu6NOHJ_Mjrp7-P452FaS9w,2023-07-13T09:22:10Z,PT45S,360,19,0,0,['Lifestyle_(sociology)']
TJt0ALqzsBU,UCu6NOHJ_Mjrp7-P452FaS9w,2023-07-13T07:16:08Z,PT54S,7439,312,0,0,['Lifestyle_(sociology)']
GrIsclFeloE,UCu6NOHJ_Mjrp7-P452FaS9w,2023-07-13T06:01:22Z,PT36S,22077,760,0,22,['Entertainment']
yd58d4tFp2g,UCu6NOHJ_Mjrp7-P452FaS9w,2023-07-13T05:50:25Z,PT1M1S,423,10,0,0,
p_RbeqsL2qs,UCu6NOHJ_Mjrp7-P452FaS9w,2023-07-13T05:27:20Z,PT1M1S,6620,386,0,2,['Lifestyle_(sociology)']
FcG_H4QdbTM,UCu6NOHJ_Mjrp7-P452FaS9w,2023-07-13T02:20:38Z,PT1M1S,8660,314,0,4,['Lifestyle_(sociology)']
j0tlv2LfkHg,UCu6NOHJ_Mjrp7-P452FaS9w,2023-07-12T11:16:55Z,PT32S,5690,308,0,3,['Lifestyle_(sociology)']
Ac8JIOXw_Pw,UCu6NOHJ_Mjrp7-P452FaS9w,2023-07-12T08:58:27Z,PT25S,15764,434,0,43,['Lifestyle_(sociology)']
mYdbUPpBmmw,UCu6NOHJ_Mjrp7-P452FaS9w,2023-07-12T08:12:53Z,PT1M1S,17218,433,0,2,['Lifestyle_(sociology)']
Yoy1429kess,UCu6NOHJ_Mjrp7-P452FaS9w,2023-07-12T07:55:33Z,PT1M1S,10736,413,0,3,['Lifestyle_(sociology)']
plDI_7B401E,UCK6lv5fUdl_KvvIm0DUPMxw,2023-07-13T09:30:11Z,PT33S,683,50,0,0,['Video_game_culture']
hc8SGE2MAs4,UCK6lv5fUdl_KvvIm0DUPMxw,2023-07-12T21:30:04Z,PT13S,6529,136,0,0,['Video_game_culture']
InWUrV2ByPY,UCK6lv5fUdl_KvvIm0DUPMxw,2023-07-12T18:30:13Z,PT27S,19265,375,0,2,['Video_game_culture']
0e81R3not5M,UCK6lv5fUdl_KvvIm0DUPMxw,2023-07-12T09:30:00Z,PT25S,112764,3160,0,10,['Video_game_culture']
z3uzdKMONso,UCK6lv5fUdl_KvvIm0DUPMxw,2023-07-11T20:30:03Z,PT16S,54888,848,0,4,['Video_game_culture']
buisiCZmo4w,UCK6lv5fUdl_KvvIm0DUPMxw,2023-07-11T18:30:24Z,PT20S,13864,334,0,5,['Video_game_culture']
B1XSDIlqlG0,UCK6lv5fUdl_KvvIm0DUPMxw,2023-07-11T09:30:02Z,PT38S,35405,725,0,5,['Video_game_culture']
4n7Do8lV9ho,UCK6lv5fUdl_KvvIm0DUPMxw,2023-07-10T20:30:00Z,PT14S,41178,595,0,2,['Video_game_culture']
Y18Agd2wVog,UCK6lv5fUdl_KvvIm0DUPMxw,2023-07-10T18:30:27Z,PT27S,37875,680,0,7,['Video_game_culture']
ZTzEzeZVduw,UCK6lv5fUdl_KvvIm0DUPMxw,2023-07-10T09:30:14Z,PT23S,45903,716,0,0,['Video_game_culture']
2MlEAP40xKs,UC2qZ5pjsRYQgid7qf8kb_mA,2023-07-09T10:44:49Z,PT1M1S,1361783,32802,0,44,['Entertainment']
6hiEPchKskQ,UC2qZ5pjsRYQgid7qf8kb_mA,2023-07-08T12:33:54Z,PT1M1S,1172623,34172,0,44,"['Hobby', 'Lifestyle_(sociology)']"
nFvzY47amJg,UC2qZ5pjsRYQgid7qf8kb_mA,2023-07-07T12:01:50Z,PT1M1S,331169,10272,0,20,"['Hobby', 'Lifestyle_(sociology)']"
lzOyRvtUsFo,UC2qZ5pjsRYQgid7qf8kb_mA,2023-07-05T12:52:26Z,PT29S,443893,14096,0,47,"['Hobby', 'Lifestyle_(sociology)']"
moZfoGVJu2g,UC2qZ5pjsRYQgid7qf8kb_mA,2023-07-04T09:58:03Z,PT58S,1412020,35618,0,41,['Entertainment']
o-4AD50z5uo,UC2qZ5pjsRYQgid7qf8kb_mA,2023-07-01T07:39:22Z,PT1M1S,4544190,147076,0,154,['Entertainment']
MSbtGYYF55A,UC2qZ5pjsRYQgid7qf8kb_mA,2023-06-30T10:06:50Z,PT47S,3663084,72479,0,66,['Lifestyle_(sociology)']
_PhG2knrXx0,UC2qZ5pjsRYQgid7qf8kb_mA,2023-06-27T10:04:44Z,PT43S,681216,20192,0,30,['Entertainment']
G9cv-Pzw3BI,UC2qZ5pjsRYQgid7qf8kb_mA,2023-06-25T11:00:09Z,PT10M36S,220678,1817,0,36,"['Hobby', 'Lifestyle_(sociology)']"
BuFocxhiTTU,UC2qZ5pjsRYQgid7qf8kb_mA,2023-06-20T12:35:53Z,PT1M,2697230,83341,0,66,['Entertainment']
uiDhCihhMjE,UChtveh9FwElL9gP-y7dbLsQ,2023-07-13T10:00:45Z,PT10S,112,2,0,0,"['Fashion', 'Lifestyle_(sociology)']"
XbrNm3zcMyk,UChtveh9FwElL9gP-y7dbLsQ,2023-07-12T10:00:33Z,PT8S,3877,106,0,3,"['Fashion', 'Hobby', 'Lifestyle_(sociology)']"
0hRvz4djom4,UChtveh9FwElL9gP-y7dbLsQ,2023-07-11T10:00:01Z,PT9S,7605,136,0,2,"['Fashion', 'Lifestyle_(sociology)']"
N2brWAk951Q,UChtveh9FwElL9gP-y7dbLsQ,2023-07-10T10:00:25Z,PT9S,14170,296,0,5,"['Fashion', 'Lifestyle_(sociology)']"
mXrFhqnnXp0,UChtveh9FwElL9gP-y7dbLsQ,2023-07-09T10:00:38Z,PT10S,13544,280,0,2,"['Fashion', 'Lifestyle_(sociology)']"
oApoBKidxPQ,UChtveh9FwElL9gP-y7dbLsQ,2023-07-08T10:00:36Z,PT10S,13420,267,0,2,"['Fashion', 'Lifestyle_(sociology)']"
OW2FMB1rsGY,UChtveh9FwElL9gP-y7dbLsQ,2023-07-07T10:00:19Z,PT10S,10546,245,0,6,"['Fashion', 'Lifestyle_(sociology)']"
NDpE9cCntpc,UChtveh9FwElL9gP-y7dbLsQ,2023-07-06T10:00:31Z,PT9S,21068,373,0,6,"['Fashion', 'Lifestyle_(sociology)']"
kLEozJLGi4A,UChtveh9FwElL9gP-y7dbLsQ,2023-07-05T10:00:28Z,PT10S,18239,348,0,5,"['Fashion', 'Lifestyle_(sociology)']"
I94nd7a3N3M,UChtveh9FwElL9gP-y7dbLsQ,2023-07-04T10:00:12Z,PT11S,57351,855,0,6,"['Fashion', 'Lifestyle_(sociology)']"
9OM1bnWJUjI,UCZNAZPZW6BACo9MaoRQzyrQ,2023-07-13T04:00:10Z,PT1M,28159,561,0,2,['Entertainment']
jZ8Onn3NKwY,UCZNAZPZW6BACo9MaoRQzyrQ,2023-07-12T12:30:11Z,PT21S,178945,2693,0,6,"['Food', 'Lifestyle_(sociology)']"
Ey7EZdtM6mY,UCZNAZPZW6BACo9MaoRQzyrQ,2023-07-12T12:00:09Z,PT59S,35296,772,0,2,['Entertainment']
qcbaXwJU_io,UCZNAZPZW6BACo9MaoRQzyrQ,2023-07-12T04:00:11Z,PT24S,225557,3156,0,7,['Lifestyle_(sociology)']
Y2-WVrZI93c,UCZNAZPZW6BACo9MaoRQzyrQ,2023-07-11T12:00:07Z,PT30S,320346,4404,0,12,['Entertainment']
0nTbTT3zYy4,UCZNAZPZW6BACo9MaoRQzyrQ,2023-07-11T04:00:09Z,PT22S,225056,2562,0,5,"['Food', 'Lifestyle_(sociology)']"
smPvPDqJ6fA,UCZNAZPZW6BACo9MaoRQzyrQ,2023-07-10T12:00:11Z,PT59S,95026,2027,0,9,['Lifestyle_(sociology)']
uamgTFEKTXw,UCZNAZPZW6BACo9MaoRQzyrQ,2023-07-10T04:00:07Z,PT41S,557037,9988,0,14,['Lifestyle_(sociology)']
WXZGmnKsfro,UCZNAZPZW6BACo9MaoRQzyrQ,2023-07-09T12:00:11Z,PT38S,533232,9219,0,15,['Entertainment']
QSuTYFObMio,UCZNAZPZW6BACo9MaoRQzyrQ,2023-07-09T04:00:09Z,PT55S,360285,12597,0,14,['Entertainment']
aBXur5hvYNk,UCU2S7akY1s41OONhyiq4hTQ,2023-07-13T02:00:00Z,PT10S,4116,67,0,0,"['Hobby', 'Lifestyle_(sociology)']"
8Atp57OQM5k,UCU2S7akY1s41OONhyiq4hTQ,2023-07-12T02:00:03Z,PT14S,52649,598,0,1,"['Food', 'Lifestyle_(sociology)']"
b0sfposZAo8,UCU2S7akY1s41OONhyiq4hTQ,2023-07-11T02:00:10Z,PT12S,171169,1890,0,2,"['Food', 'Hobby', 'Lifestyle_(sociology)']"
ZPbE0VuclJ8,UCU2S7akY1s41OONhyiq4hTQ,2023-07-10T01:30:21Z,PT14S,41018,544,0,7,"['Food', 'Lifestyle_(sociology)']"
1oUQEyYe1iY,UCU2S7akY1s41OONhyiq4hTQ,2023-07-09T02:00:00Z,PT11S,164545,1677,0,1,"['Hobby', 'Lifestyle_(sociology)']"
_prWH9vIfsc,UCU2S7akY1s41OONhyiq4hTQ,2023-07-08T02:00:14Z,PT11S,20376,275,0,2,"['Food', 'Lifestyle_(sociology)']"
R_X_o0SNV90,UCU2S7akY1s41OONhyiq4hTQ,2023-07-07T11:00:21Z,PT11S,33866,426,0,6,['Lifestyle_(sociology)']
4M0UcYI7m8o,UCU2S7akY1s41OONhyiq4hTQ,2023-07-07T02:00:02Z,PT10S,70955,762,0,3,"['Hobby', 'Lifestyle_(sociology)']"
RCy14Ai6-iA,UCU2S7akY1s41OONhyiq4hTQ,2023-07-06T02:00:11Z,PT14S,394782,3683,0,7,"['Hobby', 'Lifestyle_(sociology)']"
5dnOUi-fPMc,UCU2S7akY1s41OONhyiq4hTQ,2023-07-05T02:00:01Z,PT11S,78311,813,0,2,['Lifestyle_(sociology)']
DzhMr7J7Plc,UCnDx4YPWGj6PSVwZhZs6MuQ,2023-07-13T08:18:27Z,PT45S,1439,78,0,0,['Entertainment']
s8bIjGOgk1w,UCnDx4YPWGj6PSVwZhZs6MuQ,2023-07-12T04:19:30Z,PT1M1S,10956,349,0,4,"['Entertainment', 'Film']"
ixkwMUVimp8,UCnDx4YPWGj6PSVwZhZs6MuQ,2023-07-11T04:26:03Z,PT59S,15230,575,0,4,['Entertainment']
48cWLUitsL4,UCnDx4YPWGj6PSVwZhZs6MuQ,2023-07-10T04:34:41Z,PT24S,299913,5490,0,19,"['Entertainment', 'Film']"
e5tq6BTf8ew,UCnDx4YPWGj6PSVwZhZs6MuQ,2023-07-09T04:11:57Z,PT51S,42108,1139,0,6,"['Entertainment', 'Film']"
aFsS6wq_rUI,UCnDx4YPWGj6PSVwZhZs6MuQ,2023-07-08T05:14:02Z,PT28S,834986,17251,0,23,"['Entertainment', 'Film']"
7TPcLkkdcoQ,UCnDx4YPWGj6PSVwZhZs6MuQ,2023-07-07T04:32:57Z,PT25S,62777,1228,0,12,"['Entertainment', 'Film']"
